Article ID,Article Title,User Name,Resolve?,Include,Location of interest,Less interest,Primary data?,Dataset already extracted?,User Note,Title,Journal,Authors
90075438,Effects of salinity on soil bacterial and archaeal community in estuarine wetlands and its implications for carbon sequestration: verification in the Yellow River Delta,taniamaxwell7,,FALSE,, China,FALSE,,,Effects of salinity on soil bacterial and archaeal community in estuarine wetlands and its implications for carbon sequestration: verification in the Yellow River Delta,,"Hu, Yu; Wang, Lei; Xi, Xuefei; Hu, Jiajun; Hou, Yahong; Le, Yiquan; Fu, Xiaohua"
90075439,Denitrification potential and its relation to organic carbon quality in three coastal wetland soils,taniamaxwell7,,FALSE,,USA,FALSE,,,Denitrification potential and its relation to organic carbon quality in three coastal wetland soils,,"Dodla, Syam K.; Wang, Jim J.; DeLaune, Ron D.; Cook, Robert. L."
90075440,"Analyzing and quantitatively evaluating the organic matter source at different ecologic zones of tidal salt marsh, North Jiangsu Province, China",taniamaxwell7,,FALSE,, China,FALSE,,,"Analyzing and quantitatively evaluating the organic matter source at different ecologic zones of tidal salt marsh, North Jiangsu Province, China",,"Gao, J.; Yang, G.; Ou, W."
90075441,Influence of the Wax Lake Delta sediment diversion on aboveground plant productivity and carbon storage in deltaic island and mainland coastal marshes,taniamaxwell7,,FALSE,,USA,FALSE,,,Influence of the Wax Lake Delta sediment diversion on aboveground plant productivity and carbon storage in deltaic island and mainland coastal marshes,,"DeLaune, R. D.; Sasser, C. E.; Evers-Hebert, E.; White, J. R.; Roberts, H. H."
90075442,Geochemical mapping of a blue carbon zone: Investigation of the influence of riverine input on tidal affected zones in Bull Island,taniamaxwell7,,FALSE, Europe (rare),,,TRUE,,Geochemical mapping of a blue carbon zone: Investigation of the influence of riverine input on tidal affected zones in Bull Island,,"Grey, Anthony; Cunningham, Aisling; Lee, Alan; Monteys, Xavier; Coveney, Seamus; McCaul, Margaret, V; Murphy, Brian T.; McCloughlin, Thomas; Hidaka, Brooks; Kelleher, Brian P."
90075443,Fertilization Effects on Elevation Change and Belowground Carbon Balance in a Long Island Sound Tidal Marsh,taniamaxwell7,,FALSE,,USA,FALSE,,,Fertilization Effects on Elevation Change and Belowground Carbon Balance in a Long Island Sound Tidal Marsh,,"Anisfeld, Shimon C.; Hill, Troy D."
90075444,"Spatiotemporal variability in soil sulfur storage is changed by exotic Spartina alterniflora in the Jiuduansha Wetland, China",taniamaxwell7,,FALSE,, China,FALSE,,,"Spatiotemporal variability in soil sulfur storage is changed by exotic Spartina alterniflora in the Jiuduansha Wetland, China",,"Wang, Zhengyu; Zhang, Hengyang; He, Chiquan; Liu, Cui; Liang, Xia; Chen, Xueping"
90075445,STOCKS AND BALANCE OF ORGANIC-CARBON IN FOREST AND MARSH BIOGEOCENOSES IN KARELIA,taniamaxwell7,,FALSE, Asia,,TRUE,,can't find study,STOCKS AND BALANCE OF ORGANIC-CARBON IN FOREST AND MARSH BIOGEOCENOSES IN KARELIA,,"MAKAREVSKII, MF"
90075446,Groundwater Carbon Exports Exceed Sediment Carbon Burial in a Salt Marsh,taniamaxwell7,,FALSE,,USA,FALSE,,,Groundwater Carbon Exports Exceed Sediment Carbon Burial in a Salt Marsh,,"Correa, Rogger E.; Xiao, Kai; Conrad, Stephen R.; Wadnerkar, Praktan D.; Wilson, Alicia M.; Sanders, Christian J.; Santos, Isaac R."
90075447,Chronosequential alterations in soil organic matter during initial development of coastal salt marsh soils at the southern North Sea,taniamaxwell7,,FALSE, Europe,,FALSE,,,Chronosequential alterations in soil organic matter during initial development of coastal salt marsh soils at the southern North Sea,,"Hulisz, Piotr; Gonet, Slawomir S.; Giani, Luise; Markiewicz, Maciej"
90075448,Intertidal flat sediments and their environments of deposition in the Wash,taniamaxwell7,,FALSE,, UK,FALSE,,,Intertidal flat sediments and their environments of deposition in the Wash,,"Evans, G."
90075449,Submergence and Herbivory as Divergent Causes of Marsh Loss in Long Island Sound,taniamaxwell7,,FALSE,,USA,FALSE,,,Submergence and Herbivory as Divergent Causes of Marsh Loss in Long Island Sound,,"Schultz, Rebecca A.; Anisfeld, Shimon C.; Hill, Troy D."
90075450,CHEMICAL-PROPERTIES OF SALT-AFFECTED SOILS IN NORTH KENT AND THEIR RELATIONSHIP TO SOIL INSTABILITY,taniamaxwell7,,FALSE,, UK,FALSE,,,CHEMICAL-PROPERTIES OF SALT-AFFECTED SOILS IN NORTH KENT AND THEIR RELATIONSHIP TO SOIL INSTABILITY,,"Loveland, P.J.; Hazelden, J.; Sturdy, R.G."
90075451,PROPERTIES OF SOME TIDAL MARSH SOILS OF FLORIDA,taniamaxwell7,,FALSE,,USA,FALSE,,,PROPERTIES OF SOME TIDAL MARSH SOILS OF FLORIDA,,"COULTAS, CL; CALHOUN, FG"
90075452,INFAUNAL COMMUNITY-DEVELOPMENT OF ARTIFICIALLY ESTABLISHED SALT MARSHES IN NORTH-CAROLINA,taniamaxwell7,,FALSE,,USA,FALSE,,,INFAUNAL COMMUNITY-DEVELOPMENT OF ARTIFICIALLY ESTABLISHED SALT MARSHES IN NORTH-CAROLINA,,"Sacco, J.N.; Seneca, E.D.; Wentworth, T.R."
90075453,Imbalanced nitrogen-phosphorus input alters soil organic carbon storage and mineralisation in a salt marsh,taniamaxwell7,,FALSE,, China,FALSE,,,Imbalanced nitrogen-phosphorus input alters soil organic carbon storage and mineralisation in a salt marsh,,"Li, Juanyong; Han, Guangxuan; Wang, Guangmei; Liu, Xiaoling; Zhang, Qiqi; Chen, Yawen; Song, Weimin; Qu, Wendi; Chu, Xiaojing; Li, Peiguang"
90075454,Assessing the hazards of trace metals in different land use types around a coastal wetland nature reserve in China,taniamaxwell7,,FALSE,, China,FALSE,,,Assessing the hazards of trace metals in different land use types around a coastal wetland nature reserve in China,,"Xu, Lingqian; Jeelani, Nasreen; Fang, Shubo; An, Shuqing; Hou, Aixin"
90075455,Effects of chemical elements in the trophic levels of natural salt marshes,taniamaxwell7,,FALSE, Europe (rare),,FALSE,,,Effects of chemical elements in the trophic levels of natural salt marshes,,"Kaminski, Piotr; Barczak, Tadeusz; Bennewicz, Janina; Jerzak, Leszek; Bogdzinska, Maria; Aleksandrowicz, Oleg; Koim-Puchowska, Beata; Szady-Grad, Malgorzata; Klawe, Jacek J.; Wozniak, Alina"
90075456,Conversion of coastal marshes to croplands decreases organic carbon but increases inorganic carbon in saline soils,taniamaxwell7,,FALSE,, China,TRUE,,,Conversion of coastal marshes to croplands decreases organic carbon but increases inorganic carbon in saline soils,,"Zhu, Yuanshan; Wang, Yidong; Guo, Changcheng; Xue, Dongmei; Li, Jun; Chen, Qing; Song, Zhaoliang; Lou, Yilai; Kuzyakov, Yakov; Wang, Zhong-Liang; Jones, Davey L."
90075457,"Collection, analysis, and age-dating of sediment cores from Herring River wetlands and other nearby wetlands in Wellfleet, Massachusetts, 2015-17",taniamaxwell7,,FALSE,,USA,,TRUE,,"Collection, analysis, and age-dating of sediment cores from Herring River wetlands and other nearby wetlands in Wellfleet, Massachusetts, 2015-17",,"O'Keefe Suttles, Jennifer A; Eagle, Meagan J; Mann, Adrian C; Wang, Faming; Tang, Jim; Daniel, Roberts; Sanks, Kelly; Smith, Tim; Kroeger, Kevin D"
90075458,PLANT COMMUNITY STRUCTURE IN AN OLIGOHALINE TIDAL MARSH,taniamaxwell7,,FALSE,,USA,FALSE,,,PLANT COMMUNITY STRUCTURE IN AN OLIGOHALINE TIDAL MARSH,,"Brewer, J.S.; Grace, J.B."
90075459,"Organism-induced accumulation of iron, zinc and arsenic in wetland soils",taniamaxwell7,,TRUE, Europe (rare),,FALSE,,,"Organism-induced accumulation of iron, zinc and arsenic in wetland soils",,"Doyle, M.O.; Otte, M.L."
90075460,Relationships Between Soil Composition and Spartina Alterniflora Dieback in an Atlantic Salt Marsh,taniamaxwell7,,FALSE,,USA,FALSE,,,Relationships Between Soil Composition and Spartina Alterniflora Dieback in an Atlantic Salt Marsh,,"Crawford, John T.; Stone, Amanda G."
90075461,Influence of Spartina and Juncus on saltmarsh sediments. II. Trace element geochemistry,taniamaxwell7,,FALSE,,USA,FALSE,,,Influence of Spartina and Juncus on saltmarsh sediments. II. Trace element geochemistry,,"Koretsky, Carla M.; Cuellar, Angel; Haveman, Melanie; Beuving, Lauren; Shattuck, Terri; Wagner, Mark"
90075462,"SEQUENTIAL FRACTIONATION OF COPPER, LEAD, CADMIUM AND ZINC IN SOILS FROM OR NEAR DONANA-NATIONAL-PARK",taniamaxwell7,,FALSE, Europe,,FALSE,,,"SEQUENTIAL FRACTIONATION OF COPPER, LEAD, CADMIUM AND ZINC IN SOILS FROM OR NEAR DONANA-NATIONAL-PARK",,"RAMOS, L; HERNANDEZ, LM; GONZALEZ, MJ"
90075463,Effects of landuse change of coastal tidal flat on the bio-available phosphorus in soils,taniamaxwell7,,FALSE,, China,FALSE,,,Effects of landuse change of coastal tidal flat on the bio-available phosphorus in soils,,Pan Guohao; Liu Yang; Fu Qiang; Jun Qiang; Zhao Yongqiang; Gao Xun; Zhang Yingying; Yan Jinlong
90075464,"Short-term sedimentation dynamics in the Rhone River Delta, France: The importance of riverine pulsing",taniamaxwell7,,TRUE, Europe (rare),,FALSE,,,"Short-term sedimentation dynamics in the Rhone River Delta, France: The importance of riverine pulsing",,"Hensel, PF; Day, JW; Pont, D; Day, JN"
90075465,"Assessing the role of the “estuarine filter” for emerging contaminants: pharmaceuticals, perfluoroalkyl compounds and plasticisers in sediment cores from two contrasting systems in the southern U.K",taniamaxwell7,,FALSE,, UK,FALSE,,,"Assessing the role of the “estuarine filter” for emerging contaminants: pharmaceuticals, perfluoroalkyl compounds and plasticisers in sediment cores from two contrasting systems in the southern U.K",,"Celis-Hernandez, Omar; Cundy, Andrew B.; Croudace, Ian W.; Ward, Raymond D.; Busquets, Rosa; Wilkinson, John L."
90075466,Mangrove dynamics and blue carbon sequestration,taniamaxwell7,,FALSE,, Australia,FALSE,,,Mangrove dynamics and blue carbon sequestration,,"Rogers, Kerrylee; Saintilan, Neil; Mazumder, Debashish; Kelleway, Jeffrey J."
90075467,Ecosystem engineering by large grazers enhances carbon stocks in a tidal salt marsh,taniamaxwell7,,TRUE, Europe,,FALSE,,,Ecosystem engineering by large grazers enhances carbon stocks in a tidal salt marsh,,"Elschot, Kelly; Bakker, Jan P.; Temmerman, Stijn; van de Koppel, Johan; Bouma, Tjeerd J."
90075468,"Floodplain Wetland Channel Planform, Cross-Sectional Morphology, and Sediment Characteristics Along an Estuarine to Tidal River Gradient",taniamaxwell7,,FALSE,,USA,,TRUE,,"Floodplain Wetland Channel Planform, Cross-Sectional Morphology, and Sediment Characteristics Along an Estuarine to Tidal River Gradient",,"Diefenderfer, Heida L.; Borde, Amy B.; Cullinan, Valerie, I"
90075469,"Denitrification in fringing salt marshes of Narragansett Bay, Rhode Island, USA",taniamaxwell7,,FALSE,,USA,FALSE,,,"Denitrification in fringing salt marshes of Narragansett Bay, Rhode Island, USA",,"Davis, J.L.; Nowicki, B.; Wigand, C."
90075470,"Influence of Physical Manipulations on Short-Term Salt Marsh Morphodynamics: Examples from the North and Mid-Atlantic Coast, USA",taniamaxwell7,,FALSE,,USA,FALSE,,,"Influence of Physical Manipulations on Short-Term Salt Marsh Morphodynamics: Examples from the North and Mid-Atlantic Coast, USA",,"Elsey-Quirk, Tracy; Adamowicz, Susan C."
90075471,Halophytes as vertical-flow constructed wetland vegetation for domestic wastewater treatment,taniamaxwell7,,FALSE, Europe (rare),,FALSE,,lab experiment,Halophytes as vertical-flow constructed wetland vegetation for domestic wastewater treatment,,"Fountoulakis, M. S.; Sabathianakis, G.; Kritsotakis, I.; Kabourakis, E. M.; Manios, T."
90075472,"Variability of organic δ13C and C/N in the Mersey Estuary, U.K. and its implications for sea-level reconstruction studies",taniamaxwell7,,FALSE,, UK,FALSE,,,"Variability of organic δ13C and C/N in the Mersey Estuary, U.K. and its implications for sea-level reconstruction studies",,"Wilson, G.P.; Lamb, A.L.; Leng, M.J.; Gonzalez, S.; Huddart, D."
90075473,"Effects of exotic Spartina alterniflora on saltmarsh nitrogen removal in the Yangtze River Estuary, China",taniamaxwell7,,FALSE,, China,FALSE,,,"Effects of exotic Spartina alterniflora on saltmarsh nitrogen removal in the Yangtze River Estuary, China",,"Li, Niu; Li, Bo; Nie, Ming; Wu, Jihua"
90075474,"ORGANIC GEOCHEMISTRY OF FILA-MAESTRA COAL DEPOSITS (STATE OF ANZOATEGUI, VENEZUELA)",taniamaxwell7,,TRUE, Central/South America,,FALSE,,,"ORGANIC GEOCHEMISTRY OF FILA-MAESTRA COAL DEPOSITS (STATE OF ANZOATEGUI, VENEZUELA)",,"MORENO, O; MARTINEZ, M; ESCOBAR, M"
90075475,N-acyl-homoserine lactones (AHLs) in intertidal marsh: diversity and potential role in nitrogen cycling,taniamaxwell7,,FALSE,, China,FALSE,,,N-acyl-homoserine lactones (AHLs) in intertidal marsh: diversity and potential role in nitrogen cycling,,"Zhang, Zongxiao; Zheng, Yanling; Han, Ping; Dong, Hongpo; Liang, Xia; Yin, Guoyu; Wu, Dianming; Yang, Yi; Liu, Sitong; Liu, Min; Hou, Lijun"
90075476,Distribution of organic carbon storage in different salt-marsh plant communities: A case study at the Yangtze Estuary,taniamaxwell7,,FALSE,, China,TRUE,,,Distribution of organic carbon storage in different salt-marsh plant communities: A case study at the Yangtze Estuary,,"Yuan, Yiquan; Li, Xiuzhen; Jiang, Junyan; Xue, Liming; Craft, Christopher B."
90075477,"Effects of soil abiotic factors on the plant morphology in an intertidal salt marsh, Yellow River Delta, China",taniamaxwell7,,FALSE,, China,FALSE,,,"Effects of soil abiotic factors on the plant morphology in an intertidal salt marsh, Yellow River Delta, China",,"Li, Shanze; Cui, Baoshan; Bai, Junhong; Xie, Tian; Yan, Jiaguo; Wang, Qing; Zhang, Shuyan"
90075478,"Extremely high sulfate reduction, sediment oxygen demand and benthic nutrient flux associated with a large-scale artificial dyke and its implication to benthic-pelagic coupling in the Yeongsan River estuary, Yellow Sea",taniamaxwell7,,FALSE,, China,FALSE,,,"Extremely high sulfate reduction, sediment oxygen demand and benthic nutrient flux associated with a large-scale artificial dyke and its implication to benthic-pelagic coupling in the Yeongsan River estuary, Yellow Sea",,"Kim, Sung-Han; Lee, Jae Seong; Hyun, Jung-Ho"
90075479,Quantification of organic carbon concentrations and stocks of tidal marsh sediments via mid-infrared spectroscopy,taniamaxwell7,,FALSE, Europe,,,TRUE,,Quantification of organic carbon concentrations and stocks of tidal marsh sediments via mid-infrared spectroscopy,,"Van de Broek, Marijn; Govers, Gerard"
90075480,Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise,taniamaxwell7,,FALSE,,,TRUE,FALSE,,Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise,,"Rogers, Kerrylee; Kelleway, Jeffrey J.; Saintilan, Neil; Megonigal, J. Patrick; Adams, Janine B.; Holmquist, James R.; Lu, Meng; Schile-Beers, Lisa; Zawadzki, Atun; Mazumder, Debashish; Woodroffe, Colin D."
90075481,Estuarine submerged aquatic vegetation habitat provides organic carbon storage across a shifting landscape,taniamaxwell7,,FALSE,,USA,TRUE,,,Estuarine submerged aquatic vegetation habitat provides organic carbon storage across a shifting landscape,,"Hillmann, Eva R.; Rivera-Monroy, Victor H.; Nyman, J. Andrew; La Peyre, Megan K."
90075482,Modern distribution of saltmarsh testate amoebae: regional variability of zonation and response to environmental variables,taniamaxwell7,,FALSE,, UK,FALSE,,,Modern distribution of saltmarsh testate amoebae: regional variability of zonation and response to environmental variables,,"Charman, D.J.; Roe, H.M.; Roland Gehrels, W."
90075483,Gastropod colonization of a created coastal wetland: Potential influences of habitat suitability and dispersal ability,taniamaxwell7,,FALSE,,USA,FALSE,,,Gastropod colonization of a created coastal wetland: Potential influences of habitat suitability and dispersal ability,,"Armitage, AR; Fong, P"
90075484,"NITROGEN CYCLING IN SALT-MARSH AND MANGROVE SEDIMENTS AT WESTERN PORT, VICTORIA",taniamaxwell7,,FALSE,, Australia,FALSE,,,"NITROGEN CYCLING IN SALT-MARSH AND MANGROVE SEDIMENTS AT WESTERN PORT, VICTORIA",,"Boon, P.I.; Cain, S."
90075485,Trends of soil organic matter turnover in the salt marsh of the Yangtze River estuary,taniamaxwell7,,FALSE,, China,FALSE,,,Trends of soil organic matter turnover in the salt marsh of the Yangtze River estuary,,Chen Qingqiang; Gu Hequan; Zhou Juzhen; Meng Yi; Hu Kelin
90075486,Abiotic control modelling of salt marsh sediments respiratory CO 2 fluxes: Application to increasing temperature scenarios,taniamaxwell7,,FALSE, Europe,,FALSE,,,Abiotic control modelling of salt marsh sediments respiratory CO 2 fluxes: Application to increasing temperature scenarios,,"Duarte, Bernardo; Freitas, Joana; Valentim, Juliana; Medeiros, Joao Paulo; Costa, Jose Lino; Silva, Helena; Dias, Joao Miguel; Costa, Maria Jose; Marques, Joao Carlos; Cacador, Isabel"
90075487,"Dataset: Sediment carbon stocks and sequestration rates in the Pacific Northwest region of Washington, USA",taniamaxwell7,,FALSE,,USA,,TRUE,,"Dataset: Sediment carbon stocks and sequestration rates in the Pacific Northwest region of Washington, USA",,"Poppe, Katrina L; Rybczyk, John M"
90075488,SAMPLING MACRO-ORGANIC MATTER PROFILES IN SALT-MARSH PLANT ROOT ZONES,taniamaxwell7,,FALSE,,USA,FALSE,,,SAMPLING MACRO-ORGANIC MATTER PROFILES IN SALT-MARSH PLANT ROOT ZONES,,"GALLAGHER, JL"
90075489,"Spatial and temporal changes of phosphorus in coastal wetland soils as affected by a tidal creek in the Yellow River Estuary, China",taniamaxwell7,,FALSE,, China,FALSE,,,"Spatial and temporal changes of phosphorus in coastal wetland soils as affected by a tidal creek in the Yellow River Estuary, China",,"Gao, Zhaoqin; Bai, Junhong; Jia, Jia; Wen, Xiaojun; Zhang, Guangliang; Zhao, Qingqing"
